[Name]
Series 1 at E:/fh-w cfd/fhwcfd_files/dp0/FFF/Fluent/microphone.ard

[Data]
Time [ s ],Pressure [ Pa ]
1.00975201e-01, 5.84056328e+04
1.01009563e-01, 5.84594336e+04
1.01043917e-01, 5.84858438e+04
1.01078287e-01, 5.85500508e+04
1.01112656e-01, 5.85573164e+04
1.01147018e-01, 5.86326836e+04
1.01181380e-01, 5.86522773e+04
1.01215750e-01, 5.87078594e+04
1.01250112e-01, 5.87348203e+04
1.01284467e-01, 5.88012266e+04
1.01318844e-01, 5.88188398e+04
1.01353213e-01, 5.88723828e+04
1.01387568e-01, 5.89000898e+04
1.01421930e-01, 5.89657148e+04
1.01456299e-01, 5.89720547e+04
1.01490662e-01, 5.90476094e+04
1.01525024e-01, 5.90662930e+04
1.01559393e-01, 5.91202031e+04
1.01593763e-01, 5.91464219e+04
1.01628117e-01, 5.92096758e+04
1.01662487e-01, 5.92294609e+04
1.01696849e-01, 5.92824414e+04
1.01731211e-01, 5.93107773e+04
1.01765573e-01, 5.93765273e+04
1.01799943e-01, 5.93826328e+04
1.01834297e-01, 5.94581563e+04
1.01868667e-01, 5.94768086e+04
1.01903044e-01, 5.95301445e+04
1.01937398e-01, 5.95585391e+04
1.01971760e-01, 5.96243281e+04
1.02006130e-01, 5.96404570e+04
1.02040492e-01, 5.96923516e+04
1.02074847e-01, 5.97220273e+04
1.02109224e-01, 5.97858125e+04
1.02143593e-01, 5.97918750e+04
1.02177948e-01, 5.98650820e+04
1.02212310e-01, 5.98834453e+04
1.02246679e-01, 5.99345117e+04
1.02281041e-01, 5.99609570e+04
1.02315404e-01, 6.00227695e+04
1.02349773e-01, 6.00397578e+04
1.02384143e-01, 6.00886719e+04
1.02418497e-01, 6.01164023e+04
1.02452859e-01, 6.01776992e+04
1.02487229e-01, 6.01832969e+04
1.02521591e-01, 6.02547070e+04
1.02555953e-01, 6.02723125e+04
1.02590322e-01, 6.03211914e+04
1.02624677e-01, 6.03473789e+04
1.02659047e-01, 6.04070469e+04
1.02693409e-01, 6.04238516e+04
1.02727778e-01, 6.04706875e+04
1.02762140e-01, 6.04981367e+04
1.02796502e-01, 6.05574688e+04
1.02830872e-01, 6.05620859e+04
1.02865227e-01, 6.06315352e+04
1.02899604e-01, 6.06471953e+04
1.02933973e-01, 6.07038711e+04
1.02968328e-01, 6.07084258e+04
1.03002690e-01, 6.07762578e+04
1.03037052e-01, 6.07912383e+04
1.03071421e-01, 6.08339180e+04
1.03105783e-01, 6.08604336e+04
1.03140153e-01, 6.09157734e+04
1.03174523e-01, 6.09182148e+04
1.03208877e-01, 6.09820352e+04
1.03243239e-01, 6.09977188e+04
1.03277609e-01, 6.10500742e+04
1.03311971e-01, 6.10531953e+04
1.03346333e-01, 6.11164648e+04
1.03380688e-01, 6.11324414e+04
1.03415057e-01, 6.11728242e+04
1.03449427e-01, 6.11991875e+04
1.03483789e-01, 6.12525195e+04
1.03518158e-01, 6.12545781e+04
1.03552520e-01, 6.13160664e+04
1.03586882e-01, 6.13301641e+04
1.03621252e-01, 6.13786914e+04
1.03655607e-01, 6.13820664e+04
1.03689983e-01, 6.14431250e+04
1.03724338e-01, 6.14576563e+04
1.03758708e-01, 6.14943594e+04
1.03793070e-01, 6.15177227e+04
1.03827432e-01, 6.15655195e+04
1.03861801e-01, 6.15671250e+04
1.03896163e-01, 6.16245781e+04
1.03930533e-01, 6.16393242e+04
1.03964902e-01, 6.16859648e+04
1.03999257e-01, 6.16856875e+04
1.04033619e-01, 6.17414727e+04
1.04067981e-01, 6.17556953e+04
1.04102351e-01, 6.17883477e+04
1.04136713e-01, 6.18119648e+04
1.04171067e-01, 6.18571797e+04
1.04205437e-01, 6.18586719e+04
1.04239807e-01, 6.19146094e+04
1.04274169e-01, 6.19266055e+04
1.04308538e-01, 6.19697969e+04
1.04342900e-01, 6.19712227e+04
1.04377262e-01, 6.20266719e+04
1.04411617e-01, 6.20391797e+04
1.04445986e-01, 6.20701563e+04
1.04480363e-01, 6.20933242e+04
1.04514718e-01, 6.21370039e+04
1.04549088e-01, 6.21355977e+04
1.04583450e-01, 6.21874063e+04
1.04617812e-01, 6.22004922e+04
1.04652181e-01, 6.22411211e+04
1.04686543e-01, 6.22411992e+04
1.04720913e-01, 6.22930781e+04
1.04755268e-01, 6.23041484e+04
1.04789637e-01, 6.23310859e+04
1.04823999e-01, 6.23548164e+04
1.04858361e-01, 6.23965234e+04
1.04892731e-01, 6.24069336e+04
1.04927093e-01, 6.24336953e+04
1.04961447e-01, 6.24574727e+04
1.04995817e-01, 6.24992969e+04
1.05030186e-01, 6.24966953e+04
1.05064549e-01, 6.25464414e+04
1.05098911e-01, 6.25611719e+04
1.05133280e-01, 6.25901211e+04
1.05167642e-01, 6.26107969e+04
1.05201997e-01, 6.26507109e+04
1.05236366e-01, 6.26622578e+04
1.05270743e-01, 6.26888047e+04
1.05305098e-01, 6.27126836e+04
1.05339460e-01, 6.27547656e+04
1.05373830e-01, 6.27523203e+04
1.05408192e-01, 6.28025977e+04
1.05442546e-01, 6.28147148e+04
1.05476923e-01, 6.28415430e+04
1.05511293e-01, 6.28636055e+04
1.05545647e-01, 6.29038164e+04
1.05580017e-01, 6.29150391e+04
1.05614379e-01, 6.29420039e+04
1.05648741e-01, 6.29639688e+04
1.05683103e-01, 6.30040508e+04
1.05717473e-01, 6.30017070e+04
1.05751827e-01, 6.30514141e+04
1.05786197e-01, 6.30662109e+04
1.05820566e-01, 6.30946875e+04
1.05854928e-01, 6.31178477e+04
1.05889291e-01, 6.31599453e+04
1.05923660e-01, 6.31713984e+04
1.05958022e-01, 6.32003594e+04
1.05992377e-01, 6.32228008e+04
1.06026746e-01, 6.32647422e+04
1.06061123e-01, 6.32656367e+04
1.06095478e-01, 6.33201680e+04
1.06129840e-01, 6.33313516e+04
1.06164210e-01, 6.33606133e+04
1.06198572e-01, 6.33843281e+04
1.06232934e-01, 6.34283594e+04
1.06267303e-01, 6.34388906e+04
1.06301673e-01, 6.34681250e+04
1.06336027e-01, 6.34923125e+04
1.06370389e-01, 6.35366914e+04
1.06404759e-01, 6.35372617e+04
1.06439121e-01, 6.35936953e+04
1.06473483e-01, 6.36052930e+04
1.06507853e-01, 6.36364805e+04
1.06542207e-01, 6.36610977e+04
1.06576577e-01, 6.37070703e+04
1.06610946e-01, 6.37194648e+04
1.06645308e-01, 6.37525898e+04
1.06679671e-01, 6.37776289e+04
1.06714033e-01, 6.38259648e+04
1.06748402e-01, 6.38260938e+04
1.06782757e-01, 6.38848789e+04
1.06817134e-01, 6.38986289e+04
1.06851503e-01, 6.39463047e+04
1.06885858e-01, 6.39476289e+04
1.06920220e-01, 6.40081211e+04
1.06954582e-01, 6.40208594e+04
1.06988952e-01, 6.40561953e+04
1.07023314e-01, 6.40815234e+04
1.07057683e-01, 6.41317734e+04
1.07092053e-01, 6.41327969e+04
1.07126407e-01, 6.41935117e+04
1.07160769e-01, 6.42090664e+04
1.07195139e-01, 6.42603828e+04
1.07229501e-01, 6.42613320e+04
1.07263863e-01, 6.43240781e+04
1.07298233e-01, 6.43390820e+04
1.07332587e-01, 6.43778125e+04
1.07366957e-01, 6.44031094e+04
1.07401319e-01, 6.44555625e+04
1.07435688e-01, 6.44597578e+04
1.07470050e-01, 6.45262500e+04
1.07504413e-01, 6.45402031e+04
1.07538782e-01, 6.45937969e+04
1.07573137e-01, 6.45970117e+04
1.07607514e-01, 6.46632813e+04
1.07641868e-01, 6.46791797e+04
1.07676238e-01, 6.47217969e+04
1.07710600e-01, 6.47485781e+04
1.07744962e-01, 6.48049375e+04
1.07779332e-01, 6.48068047e+04
1.07813694e-01, 6.48731836e+04
1.07848063e-01, 6.48913320e+04
1.07882433e-01, 6.49486563e+04
1.07916787e-01, 6.49514883e+04
1.07951149e-01, 6.50203594e+04
1.07985511e-01, 6.50362930e+04
1.08019881e-01, 6.50810859e+04
1.08054243e-01, 6.51089531e+04
1.08088613e-01, 6.51688672e+04
1.08122967e-01, 6.51727656e+04
1.08157337e-01, 6.52433906e+04
1.08191699e-01, 6.52590195e+04
1.08226068e-01, 6.53171758e+04
1.08260430e-01, 6.53238984e+04
1.08294792e-01, 6.53967188e+04
1.08329147e-01, 6.54121094e+04
1.08363517e-01, 6.54579766e+04
1.08397894e-01, 6.54884648e+04
1.08432248e-01, 6.55506250e+04
1.08466618e-01, 6.55543281e+04
1.08500980e-01, 6.56272422e+04
1.08535342e-01, 6.56462734e+04
1.08569711e-01, 6.57092266e+04
1.08604074e-01, 6.57118750e+04
1.08638443e-01, 6.57847578e+04
1.08672798e-01, 6.58020703e+04
1.08707167e-01, 6.58502188e+04
1.08741529e-01, 6.58805625e+04
1.08775891e-01, 6.59446094e+04
1.08810261e-01, 6.59487891e+04
1.08844623e-01, 6.60234609e+04
1.08878992e-01, 6.60414609e+04
1.08913347e-01, 6.61047188e+04
1.08947717e-01, 6.61103438e+04
1.08982079e-01, 6.61871328e+04
1.09016441e-01, 6.62038125e+04
1.09050810e-01, 6.62542813e+04
1.09085172e-01, 6.62845000e+04
1.09119527e-01, 6.63502813e+04
1.09153897e-01, 6.63686875e+04
1.09188274e-01, 6.64205234e+04
1.09222628e-01, 6.64493359e+04
1.09256990e-01, 6.65151172e+04
1.09291360e-01, 6.65201641e+04
1.09325722e-01, 6.65967656e+04
1.09360076e-01, 6.66157734e+04
1.09394453e-01, 6.66679453e+04
1.09428823e-01, 6.66964531e+04
1.09463178e-01, 6.67619219e+04
1.09497547e-01, 6.67810313e+04
1.09531909e-01, 6.68327422e+04
1.09566271e-01, 6.68627500e+04
1.09600633e-01, 6.69288203e+04
1.09635003e-01, 6.69349766e+04
1.09669358e-01, 6.70135625e+04
1.09703727e-01, 6.70306875e+04
1.09738097e-01, 6.70822734e+04
1.09772459e-01, 6.71143750e+04
1.09806821e-01, 6.71817500e+04
1.09841190e-01, 6.72004141e+04
1.09875552e-01, 6.72543984e+04
1.09909907e-01, 6.72845313e+04
1.09944277e-01, 6.73524531e+04
1.09978653e-01, 6.73574063e+04
1.10013008e-01, 6.74361797e+04
1.10047370e-01, 6.74554375e+04
1.10081740e-01, 6.75093281e+04
1.10116102e-01, 6.75396641e+04
1.10150456e-01, 6.76073047e+04
1.10184833e-01, 6.76257188e+04
1.10219203e-01, 6.76792500e+04
1.10253558e-01, 6.77097188e+04
1.10287920e-01, 6.77776250e+04
1.10322289e-01, 6.77827344e+04
1.10356651e-01, 6.78614219e+04
1.10391013e-01, 6.78808984e+04
1.10425383e-01, 6.79343281e+04
1.10459737e-01, 6.79663281e+04
1.10494107e-01, 6.80359063e+04
1.10528477e-01, 6.80531563e+04
1.10562839e-01, 6.81065391e+04
1.10597201e-01, 6.81378203e+04
1.10631563e-01, 6.82052891e+04
1.10665932e-01, 6.82122891e+04
1.10700287e-01, 6.82931406e+04
1.10734656e-01, 6.83124766e+04
1.10769033e-01, 6.83681484e+04
1.10803388e-01, 6.83978438e+04
1.10837750e-01, 6.84656250e+04
1.10872120e-01, 6.84856328e+04
1.10906482e-01, 6.85407344e+04
1.10940836e-01, 6.85704609e+04
1.10975213e-01, 6.86386016e+04
1.11009583e-01, 6.86447969e+04
1.11043938e-01, 6.87256328e+04
1.11078300e-01, 6.87457031e+04
1.11112669e-01, 6.88147031e+04
1.11147031e-01, 6.88196172e+04
1.11181393e-01, 6.88999844e+04
1.11215763e-01, 6.89208047e+04
1.11250117e-01, 6.89765469e+04
1.11284487e-01, 6.90072656e+04
1.11318849e-01, 6.90767656e+04
1.11353219e-01, 6.90824766e+04
1.11387581e-01, 6.91635625e+04
1.11421943e-01, 6.91836563e+04
1.11456312e-01, 6.92525547e+04
1.11490667e-01, 6.92591719e+04
1.11525036e-01, 6.93420859e+04
1.11559398e-01, 6.93608750e+04
1.11593768e-01, 6.94163984e+04
1.11628130e-01, 6.94478047e+04
1.11662492e-01, 6.95175938e+04
1.11696862e-01, 6.95244844e+04
1.11731216e-01, 6.96071484e+04
1.11765593e-01, 6.96274609e+04
1.11799963e-01, 6.96979766e+04
1.11834317e-01, 6.97023984e+04
1.11868680e-01, 6.97837109e+04
1.11903042e-01, 6.98054688e+04
1.11937411e-01, 6.98627969e+04
1.11971773e-01, 6.98945000e+04
1.12006143e-01, 6.99659063e+04
1.12040497e-01, 6.99720938e+04
1.12074867e-01, 7.00553125e+04
1.12109229e-01, 7.00756406e+04
1.12143598e-01, 7.01467422e+04
1.12177961e-01, 7.01521797e+04
1.12212323e-01, 7.02351328e+04
1.12246677e-01, 7.02559375e+04
1.12281047e-01, 7.03128906e+04
1.12315416e-01, 7.03449375e+04
1.12349778e-01, 7.04169141e+04
1.12384148e-01, 7.04222734e+04
1.12418510e-01, 7.05051016e+04
1.12452872e-01, 7.05260859e+04
1.12487242e-01, 7.05967500e+04
1.12521604e-01, 7.06025938e+04
1.12555973e-01, 7.06858203e+04
1.12590328e-01, 7.07062266e+04
1.12624697e-01, 7.07629219e+04
1.12659059e-01, 7.07953047e+04
1.12693422e-01, 7.08672344e+04
1.12727791e-01, 7.08740625e+04
1.12762153e-01, 7.09587188e+04
1.12796523e-01, 7.09786875e+04
1.12830877e-01, 7.10492188e+04
1.12865247e-01, 7.10554453e+04
1.12899609e-01, 7.11386484e+04
1.12933971e-01, 7.11591406e+04
1.12968341e-01, 7.12161484e+04
1.13002703e-01, 7.12497031e+04
1.13037057e-01, 7.13232578e+04
1.13071427e-01, 7.13420313e+04
1.13105796e-01, 7.13989375e+04
1.13140158e-01, 7.14308672e+04
1.13174520e-01, 7.15026484e+04
1.13208890e-01, 7.15070547e+04
1.13243252e-01, 7.15887813e+04
1.13277607e-01, 7.16113672e+04
1.13311984e-01, 7.16692578e+04
1.13346353e-01, 7.17003438e+04
1.13380708e-01, 7.17719141e+04
1.13415077e-01, 7.17926641e+04
1.13449439e-01, 7.18489844e+04
1.13483801e-01, 7.18796484e+04
1.13518164e-01, 7.19496641e+04
1.13552533e-01, 7.19567031e+04
1.13586903e-01, 7.20396016e+04
1.13621257e-01, 7.20600469e+04
1.13655627e-01, 7.21171719e+04
1.13689989e-01, 7.21490938e+04
1.13724351e-01, 7.22206094e+04
1.13758720e-01, 7.22373828e+04
1.13793083e-01, 7.22898281e+04
1.13827437e-01, 7.23232031e+04
1.13861807e-01, 7.23924375e+04
1.13896184e-01, 7.23990078e+04
1.13930538e-01, 7.24826094e+04
1.13964900e-01, 7.25013125e+04
1.13999270e-01, 7.25558594e+04
1.14033632e-01, 7.25868047e+04
1.14067987e-01, 7.26541484e+04
1.14102364e-01, 7.26747578e+04
1.14136733e-01, 7.27286406e+04
1.14171088e-01, 7.27591875e+04
1.14205450e-01, 7.28269375e+04
1.14239819e-01, 7.28331250e+04
1.14274181e-01, 7.29148672e+04
1.14308544e-01, 7.29316641e+04
1.14342913e-01, 7.29826250e+04
1.14377283e-01, 7.30169453e+04
1.14411637e-01, 7.30861875e+04
1.14446007e-01, 7.31030625e+04
1.14480369e-01, 7.31555469e+04
1.14514731e-01, 7.31859688e+04
1.14549093e-01, 7.32511875e+04
1.14583462e-01, 7.32555234e+04
1.14617817e-01, 7.33326484e+04
1.14652187e-01, 7.33537734e+04
1.14686564e-01, 7.34058594e+04
1.14720918e-01, 7.34360234e+04
1.14755280e-01, 7.35016875e+04
1.14789650e-01, 7.35187422e+04
1.14824012e-01, 7.35672266e+04
1.14858367e-01, 7.35992656e+04
1.14892744e-01, 7.36642266e+04
1.14927113e-01, 7.36668359e+04
1.14961468e-01, 7.37430938e+04
1.14995830e-01, 7.37613828e+04
1.15030199e-01, 7.38094609e+04
1.15064561e-01, 7.38399375e+04
1.15098923e-01, 7.39031016e+04
1.15133293e-01, 7.39217578e+04
1.15167663e-01, 7.39695156e+04
1.15202017e-01, 7.40004844e+04
1.15236379e-01, 7.40637500e+04
1.15270749e-01, 7.40656328e+04
1.15305111e-01, 7.41399375e+04
1.15339473e-01, 7.41579688e+04
1.15373842e-01, 7.42185547e+04
1.15408197e-01, 7.42226172e+04
1.15442567e-01, 7.42980859e+04
1.15476929e-01, 7.43148594e+04
1.15511298e-01, 7.43605156e+04
1.15545660e-01, 7.43915078e+04
1.15580022e-01, 7.44533125e+04
1.15614392e-01, 7.44556563e+04
1.15648746e-01, 7.45287500e+04
1.15683123e-01, 7.45495234e+04
1.15717493e-01, 7.46115313e+04
1.15751848e-01, 7.46120547e+04
1.15786210e-01, 7.46843359e+04
1.15820572e-01, 7.47048906e+04
1.15854941e-01, 7.47526016e+04
1.15889303e-01, 7.47819531e+04
1.15923673e-01, 7.48440703e+04
1.15958028e-01, 7.48479922e+04
1.15992397e-01, 7.49237031e+04
1.16026759e-01, 7.49434063e+04
1.16061129e-01, 7.50080781e+04
1.16095491e-01, 7.50103750e+04
1.16129853e-01, 7.50868906e+04
1.16164207e-01, 7.51033594e+04
1.16198577e-01, 7.51494375e+04
1.16232947e-01, 7.51847031e+04
1.16267309e-01, 7.52524063e+04
1.16301678e-01, 7.52553594e+04
1.16336040e-01, 7.53357031e+04
1.16370402e-01, 7.53522969e+04
1.16404772e-01, 7.54157813e+04
1.16439126e-01, 7.54180078e+04
1.16473503e-01, 7.54941563e+04
1.16507858e-01, 7.55190625e+04
1.16542228e-01, 7.55745469e+04
1.16576590e-01, 7.56067266e+04
1.16610952e-01, 7.56788125e+04
1.16645321e-01, 7.56807266e+04
1.16679683e-01, 7.57617734e+04
1.16714053e-01, 7.57819688e+04
1.16748407e-01, 7.58508203e+04
1.16782777e-01, 7.58570000e+04
1.16817139e-01, 7.59413750e+04
1.16851501e-01, 7.59656875e+04
1.16885871e-01, 7.60281016e+04
1.16920233e-01, 7.60567266e+04
1.16954587e-01, 7.61296563e+04
1.16988957e-01, 7.61372891e+04
1.17023326e-01, 7.62256641e+04
1.17057689e-01, 7.62465156e+04
1.17092058e-01, 7.63222109e+04
1.17126420e-01, 7.63316172e+04
1.17160782e-01, 7.64260000e+04
1.17195137e-01, 7.64462891e+04
1.17229506e-01, 7.65109531e+04
1.17263883e-01, 7.65459844e+04
1.17298238e-01, 7.66263359e+04
1.17332608e-01, 7.66475391e+04
1.17366970e-01, 7.67118281e+04
1.17401332e-01, 7.67522656e+04
1.17435686e-01, 7.68401875e+04
1.17470063e-01, 7.68462813e+04
1.17504433e-01, 7.69454531e+04
1.17538787e-01, 7.69671797e+04
1.17573157e-01, 7.70354609e+04
1.17607519e-01, 7.70746797e+04
1.17641881e-01, 7.71629297e+04
1.17676251e-01, 7.71888359e+04
1.17710613e-01, 7.72646719e+04
1.17744967e-01, 7.73004688e+04
1.17779337e-01, 7.73912813e+04
1.17813706e-01, 7.73994375e+04
1.17848068e-01, 7.75021328e+04
1.17882431e-01, 7.75289141e+04
1.17916800e-01, 7.76048359e+04
1.17951162e-01, 7.76440234e+04
1.17985517e-01, 7.77380078e+04
1.18019886e-01, 7.77629531e+04
1.18054263e-01, 7.78412109e+04
1.18088618e-01, 7.78788594e+04
1.18122980e-01, 7.79725625e+04
1.18157350e-01, 7.79845156e+04
1.18191712e-01, 7.80931563e+04
1.18226074e-01, 7.81195938e+04
1.18260443e-01, 7.81996797e+04
1.18294813e-01, 7.82385469e+04
1.18329167e-01, 7.83345313e+04
1.18363537e-01, 7.83598672e+04
1.18397899e-01, 7.84392656e+04
1.18432261e-01, 7.84784922e+04
1.18466623e-01, 7.85746094e+04
1.18500993e-01, 7.85864063e+04
1.18535347e-01, 7.86962031e+04
1.18569717e-01, 7.87233984e+04
1.18604086e-01, 7.88047344e+04
1.18638448e-01, 7.88436563e+04
1.18672810e-01, 7.89388203e+04
1.18707180e-01, 7.89653281e+04
1.18741542e-01, 7.90446875e+04
1.18775897e-01, 7.90842188e+04
1.18810274e-01, 7.91796953e+04
1.18844643e-01, 7.91888594e+04
1.18878998e-01, 7.92957188e+04
1.18913360e-01, 7.93223359e+04
1.18947729e-01, 7.93990156e+04
1.18982092e-01, 7.94385313e+04
1.19016454e-01, 7.95319219e+04
1.19050823e-01, 7.95575156e+04
1.19085193e-01, 7.96342578e+04
1.19119547e-01, 7.96705781e+04
1.19153909e-01, 7.97600625e+04
1.19188279e-01, 7.97695313e+04
1.19222641e-01, 7.98714531e+04
1.19257003e-01, 7.99000000e+04
1.19291373e-01, 7.99914688e+04
1.19325727e-01, 7.99973203e+04
1.19360097e-01, 8.00970703e+04
1.19394459e-01, 8.01223828e+04
1.19428828e-01, 8.01901328e+04
1.19463190e-01, 8.02287578e+04
1.19497553e-01, 8.03138203e+04
1.19531922e-01, 8.03238125e+04
1.19566277e-01, 8.04239531e+04
1.19600654e-01, 8.04461797e+04
1.19635023e-01, 8.05286016e+04
1.19669378e-01, 8.05341094e+04
1.19703740e-01, 8.06284609e+04
1.19738102e-01, 8.06517422e+04
1.19772471e-01, 8.07130391e+04
1.19806834e-01, 8.07532891e+04
1.19841203e-01, 8.08365547e+04
1.19875573e-01, 8.08420078e+04
1.19909927e-01, 8.09365547e+04
1.19944289e-01, 8.09574531e+04
1.19978659e-01, 8.10330781e+04
1.20013021e-01, 8.10381328e+04
1.20047383e-01, 8.11261875e+04
1.20081753e-01, 8.11540625e+04
1.20116107e-01, 8.12182656e+04
1.20150477e-01, 8.12543359e+04
1.20184839e-01, 8.13356328e+04
1.20219208e-01, 8.13378672e+04
1.20253570e-01, 8.14265000e+04
1.20287932e-01, 8.14492656e+04
1.20322302e-01, 8.15233203e+04
1.20356657e-01, 8.15324844e+04
1.20391034e-01, 8.16255000e+04
1.20425388e-01, 8.16519922e+04
1.20459758e-01, 8.17185547e+04
1.20494120e-01, 8.17526563e+04
1.20528482e-01, 8.18330859e+04
1.20562851e-01, 8.18376797e+04
1.20597214e-01, 8.19289453e+04
1.20631583e-01, 8.19590078e+04
1.20665953e-01, 8.20450469e+04
1.20700307e-01, 8.20532109e+04
1.20734669e-01, 8.21572656e+04
1.20769031e-01, 8.21799297e+04
1.20803401e-01, 8.22510781e+04
1.20837763e-01, 8.22906094e+04
1.20872132e-01, 8.23805625e+04
1.20906487e-01, 8.23932188e+04
1.20940857e-01, 8.25028203e+04
1.20975219e-01, 8.25327891e+04
1.21009588e-01, 8.26345000e+04
1.21043950e-01, 8.26434297e+04
1.21078312e-01, 8.27594531e+04
1.21112667e-01, 8.27891719e+04
1.21147037e-01, 8.28764922e+04
1.21181414e-01, 8.29236875e+04
1.21215768e-01, 8.30363125e+04
1.21250138e-01, 8.30525859e+04
1.21284500e-01, 8.31852734e+04
1.21318862e-01, 8.32206250e+04
1.21353216e-01, 8.33447266e+04
1.21387593e-01, 8.33589531e+04
1.21421963e-01, 8.34981016e+04
1.21456318e-01, 8.35370703e+04
1.21490687e-01, 8.36538125e+04
1.21525049e-01, 8.37083906e+04
1.21559411e-01, 8.38509063e+04
1.21593781e-01, 8.38914844e+04
1.21628143e-01, 8.40231250e+04
1.21662498e-01, 8.40795391e+04
1.21696867e-01, 8.42350000e+04
1.21731237e-01, 8.42632891e+04
1.21765599e-01, 8.44408359e+04
1.21799961e-01, 8.44873828e+04
1.21834330e-01, 8.46417891e+04
1.21868692e-01, 8.47027578e+04
1.21903047e-01, 8.48807891e+04
1.21937416e-01, 8.49297891e+04
1.21971793e-01, 8.50977891e+04
1.22006148e-01, 8.51643281e+04
1.22040510e-01, 8.53577422e+04
1.22074880e-01, 8.53976797e+04
1.22109242e-01, 8.56175938e+04
1.22143596e-01, 8.56725156e+04
1.22177973e-01, 8.58673516e+04
1.22212343e-01, 8.59376328e+04
1.22246698e-01, 8.61556484e+04
1.22281067e-01, 8.62186250e+04
1.22315429e-01, 8.64295000e+04
1.22349791e-01, 8.65071094e+04
1.22384153e-01, 8.67444922e+04
1.22418523e-01, 8.67920625e+04
1.22452877e-01, 8.70524063e+04
1.22487247e-01, 8.71195547e+04
1.22521617e-01, 8.73538203e+04
1.22555979e-01, 8.74424609e+04
1.22590341e-01, 8.77083125e+04
1.22624710e-01, 8.77778906e+04
1.22659072e-01, 8.80312891e+04
1.22693427e-01, 8.81183516e+04
1.22727796e-01, 8.83959766e+04
1.22762173e-01, 8.84550000e+04
1.22796528e-01, 8.87567344e+04
1.22830890e-01, 8.88353359e+04
1.22865260e-01, 8.91117969e+04
1.22899622e-01, 8.92078047e+04
1.22933976e-01, 8.95117031e+04
1.22968353e-01, 8.95894922e+04
1.23002723e-01, 8.98781484e+04
1.23037077e-01, 8.99771406e+04
1.23071440e-01, 9.02918828e+04
1.23105809e-01, 9.03607500e+04
1.23140171e-01, 9.06997813e+04
1.23174533e-01, 9.07840469e+04
1.23208903e-01, 9.10921563e+04
1.23243257e-01, 9.11951172e+04
1.23277627e-01, 9.15272891e+04
1.23311996e-01, 9.16152031e+04
1.23346359e-01, 9.19330234e+04
1.23380721e-01, 9.20420469e+04
1.23415083e-01, 9.23851797e+04
1.23449452e-01, 9.24578281e+04
1.23483807e-01, 9.28201875e+04
1.23518176e-01, 9.29115938e+04
1.23552553e-01, 9.32579609e+04
1.23586908e-01, 9.33338516e+04
1.23621270e-01, 9.37018125e+04
1.23655632e-01, 9.37970547e+04
1.23690002e-01, 9.41341172e+04
1.23724356e-01, 9.43784219e+04
1.23758733e-01, 9.49027578e+04
1.23793103e-01, 9.48772656e+04
1.23827457e-01, 9.52710391e+04
1.23861820e-01, 9.53706172e+04
1.23896189e-01, 9.57281953e+04
1.23930551e-01, 9.58038516e+04
1.23964913e-01, 9.61790234e+04
1.23999283e-01, 9.62736484e+04
1.24033637e-01, 9.66093672e+04
1.24068007e-01, 9.67233516e+04
1.24102369e-01, 9.70799297e+04
1.24136738e-01, 9.71562969e+04
1.24171101e-01, 9.75284844e+04
1.24205463e-01, 9.76255469e+04
1.24239832e-01, 9.79784063e+04
1.24274187e-01, 9.80502734e+04
1.24308556e-01, 9.84163125e+04
1.24342918e-01, 9.85110859e+04
1.24377288e-01, 9.88378438e+04
1.24411650e-01, 9.89465938e+04
1.24446012e-01, 9.92805781e+04
1.24480382e-01, 9.93665391e+04
1.24514744e-01, 9.97210703e+04
1.24549113e-01, 9.98119688e+04
1.24583483e-01, 1.00145523e+05
1.24617837e-01, 1.00214406e+05
1.24652199e-01, 1.00560688e+05
1.24686562e-01, 1.00652422e+05
1.24720931e-01, 1.00956883e+05
1.24755293e-01, 1.01061727e+05
1.24789663e-01, 1.01382359e+05
1.24824017e-01, 1.01449453e+05
1.24858387e-01, 1.01781961e+05
1.24892749e-01, 1.01866273e+05
1.24927118e-01, 1.02173453e+05


